point_id,role,source,region,id_a,iq_a,if_a,lambda_d_wb,lambda_q_wb,solver_status,converged,provenance_id,project,design,setup,rotor_position_deg,mesh_elements,adaptive_passes,solver_message,torque_fem_nm,torque_controller_nm,pole_pairs,qualification_purpose,raw_units,campaign_id,raw_abc_flux_path,mesh_evidence_path,convergence_evidence_path,raw_progress_sha256,raw_row_sha256,raw_abc_flux_sha256,mesh_evidence_sha256,convergence_evidence_sha256
3b5f74d2d3218815,train,maxwell_aedt,saturation,-76.304395,8.598057,14.076429,-0.0320406442614,0.00706395249436,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:3b5f74d2d3218815,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1570,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",3.30468969514,-3.30468969514,2,3b5f74d2d3218815,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\3b5f74d2d3218815_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\3b5f74d2d3218815_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\3b5f74d2d3218815_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,a26a791d5011d8486f203178dc4b91c6de85e00389928239076ae92ed563dc10,8e2393e63cfce6680c4fb5b4f0f8b2d4008c5b62ca8e3085d6e1a26fae561eb5,e4827bf3b13e9926df33f1b0d124349d8cf1e5631afefbbe81724198b1e29a69,d45a2981f2fc4584fd9eda6687f3231b2462dcefb8e18b8bf8ad6e4e48b4b46a
b556af8d9318e036,train,maxwell_aedt,interior,-62.381083,64.538153,9.856546,0.0315756365543,0.00354469680078,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:b556af8d9318e036,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1566,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-1.84392909729,1.84392909729,2,b556af8d9318e036,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\b556af8d9318e036_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\b556af8d9318e036_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\b556af8d9318e036_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,3a0ecdad2cbd8c4a04a71b6ac105120bc4db585418f02499da801e4328d082e0,9460a81201280df77d1d030da1706b9445802ba6d434aa0e743ed5457b3dd82b,bbfd913ab3d246836270d620a1bb17afae3d6671ee0337f5718e48a8c7de2196,83fdb97c4e0357c258898a5875ee63250da3f70c5e04ea33f493afac04e74411
84cc3bb722841680,train,maxwell_aedt,saturation,-82.615996,119.906389,3.892652,0.0346414065892,0.0350891701668,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:84cc3bb722841680,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1566,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-5.54773826916,5.54773826916,2,84cc3bb722841680,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\84cc3bb722841680_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\84cc3bb722841680_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\84cc3bb722841680_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,95554b68b110d69bcc5d1acab2aad534512e4d4449cbc5dc2dafdd2fb25923e8,d6e3319af3c6425684d087a61a3a9f678f9edc387164cdcbd5013b457f5fc928,600aec8165360a1cfdefd7091cf028b4e5005cea2fd997dd462299b370c6119f,09eba0060758b0b4e9919d65adb46af9c0ac1a8fd0e1c3363f07a81ecbd547ad
975a2d740af35f38,train,maxwell_aedt,interior,-20.922906,41.072289,9.369163,0.0353998593746,0.0599228568479,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:975a2d740af35f38,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1826,3,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-3.8436054564,3.8436054564,2,975a2d740af35f38,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\975a2d740af35f38_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\975a2d740af35f38_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\975a2d740af35f38_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,115bdbf33ad0ce78d804d2439f2f52c49a37a08707b6a21b75f572bf5396f7e5,1193b9f5b2e69227ccc0420981331e0fb0d5b9f91dc69f1ae08732425a1cc704,93ac4cb5f00a7eead498b1bedbf0e889bf4262d8d406ec41c5e1913ded32df44,7e8319bdb9e658475e2dfd19662e7059ac30acc75f5ff22f73b288ec8c79f93e
ccd27358f15ce831,train,maxwell_aedt,saturation,-88.091898,92.371319,6.05222,0.00503044921731,0.0427953960812,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:ccd27358f15ce831,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1576,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-2.47727104327,2.47727104327,2,ccd27358f15ce831,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\ccd27358f15ce831_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\ccd27358f15ce831_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\ccd27358f15ce831_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,7d5a9297314706a7740e3a6e62a51bb6bdda2541f9ff0d982ea1346aed66f401,f03e67586ea73df1c75597cef2ed49f3ca909a5b89e8afa16ae3cea5e55ef839,9a53478bc568255998c8c0b597a8aa10d95c11f214529ef46c689482cd13f925,5c8125976ea33a560956a9fd495c17dcc6e8a186df1d215c1de57650c1495b9e
c090909e09672536,train,maxwell_aedt,interior,-79.98722,35.488529,2.293976,0.0137164563916,0.0428975249956,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:c090909e09672536,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1571,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",0.678852383716,-0.678852383716,2,c090909e09672536,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\c090909e09672536_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\c090909e09672536_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\c090909e09672536_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,f80c38aadadb604a26c000ae44bf9231d6bc631d3f7f77fd779c1071039906d8,b8e6bc3501f93ce11d4eb13ba027370ffe044e948a1da9f66d4579d52f947893,cbee35fd241636e51ebf92be2c7b8bca6398fb936ad5e13ca7b4643700cffea3,24fcfe769cf217ff778d7e3f338949df5ed31335709a73377a32ff503ed55455
03d5e994f6144969,train,maxwell_aedt,field_weakening,-107.593728,48.429343,4.422959,0.0389262648452,0.0303061352168,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:03d5e994f6144969,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1572,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",0.728414251718,-0.728414251718,2,03d5e994f6144969,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\03d5e994f6144969_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\03d5e994f6144969_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\03d5e994f6144969_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,56a2d39f25e659a364535df0023bf0bcc04e7e936980b5ffc0cbad9a58e45dda,d8c8ea7b88b3005250628587995f0106dbfa318f82fa1add783cec45994a2e02,66c3d87d895d08a8b9c6356ce9136751fdd7a85b494779f14736f4c255cec42a,fd17b4009a2b07aefa9f22d8298090873a8e78726e68029022de16740be8f4b1
f5e99b32e12d9960,train,maxwell_aedt,field_weakening,-104.198873,42.034205,7.387602,0.0295389948604,0.0175703332068,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:f5e99b32e12d9960,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1572,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",1.28746293683,-1.28746293683,2,f5e99b32e12d9960,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\f5e99b32e12d9960_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\f5e99b32e12d9960_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\f5e99b32e12d9960_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,a747c555bc52baeeda46755f9ebf57ae7d09db8bfdd65c6277a63a76f2b6e49d,4fb692f1fa692c72712fd7eee887c404805cd31ecb67dae2edd9b7e8c13cf678,0285e3a57fcc4bb2bde187ce4a37f5680b112643969261d250b763be65686db1,a517a32506953dc6a8ca48f84f634744222c00dc1290daab7042a585fd7c7c00
6ac2e9341fdface6,train,maxwell_aedt,field_weakening,-100.723748,21.412622,5.480098,0.000443911576674,-0.0246002479534,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:6ac2e9341fdface6,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1568,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",2.27301680196,-2.27301680196,2,6ac2e9341fdface6,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\6ac2e9341fdface6_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\6ac2e9341fdface6_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\6ac2e9341fdface6_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,a88fdc8ffc9c89c9afd5fba36e96aff9207bd10fc4ea9f647f169525c5eac19c,31674716f83a30c5d24e49a562787faebf41fa52f6ad35ed87e9031315ba8220,51132fd0758a96b7bb0adcb750c366f6c7df7ba575f880fe5f3544eeddc4c73d,74de29965c9ab97faf944b04e31af73d0546c1a5dfcead57893685a7d8086dba
90822475a1ae88d5,train,maxwell_aedt,interior,-42.528828,96.916372,9.701227,-0.00620389464661,0.0457917117843,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:90822475a1ae88d5,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1564,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-9.9200411002,9.9200411002,2,90822475a1ae88d5,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\90822475a1ae88d5_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\90822475a1ae88d5_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\90822475a1ae88d5_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,1ff09a76dd822aa582a4f35ba6f49e00cd9f51d833179b8c61dc3aa2d086a0eb,167a3da37bda25e5871272f8f233c99c00e76198f5bb779721ed49c3994e592b,77cb933e170e9299ab055d553d6795be110ade31dc4ad7e790613636f7cf2234,4217267c86c3f8b717c74220c197cd19c16b2dce80aa282cf991a26ad16cf7b2
31bfb10561ce38a2,train,maxwell_aedt,interior,-14.024554,70.913493,1.78384,0.0297016420796,0.0199533799983,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:31bfb10561ce38a2,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1564,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-10.2564030366,10.2564030366,2,31bfb10561ce38a2,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\31bfb10561ce38a2_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\31bfb10561ce38a2_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\31bfb10561ce38a2_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,9d202e8322be5b965fdee4b61762d8bfa9ea46000d6b1c2340dc7c18c1c27c33,8ebcf3d34316c9160ef92794df50edd614e4f43412426b34a6910811ab02a617,792056a88798b506d97ecbc676e52a7bddc1c2c0352a5af0e443323eb2865434,06b5858631b8ecf08e031c4c19e05b67d0a320e0e3093f0e02b22c0fc46ec8e3
373da0b7ad72b88f,train,maxwell_aedt,interior,-70.792111,17.060235,10.475974,0.0232235895039,0.01517777072,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:373da0b7ad72b88f,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1569,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",1.76987626631,-1.76987626631,2,373da0b7ad72b88f,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\373da0b7ad72b88f_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\373da0b7ad72b88f_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\373da0b7ad72b88f_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,5fed6e52e799439cb55b6325df0f45304f5fef246d4b161816dfafc26a918ec2,83fc425915f88051dcd268db851caa87b8a73ad4b9db300c821a5ffbcb1b44b0,6efc513714e121950327f60042a54e0e8fb3f5deaae22f231368c2f613645b2a,40e25dc79a442ebeabbcdc2c41054f228d9434187d23f83081307dfdc72b4ccb
064ddb331bc3a64b,train,maxwell_aedt,interior,-25.461161,24.606495,3.48896,-0.029307038988,0.0421348958657,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:064ddb331bc3a64b,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1566,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-0.868167230024,0.868167230024,2,064ddb331bc3a64b,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\064ddb331bc3a64b_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\064ddb331bc3a64b_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\064ddb331bc3a64b_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,f0cf9ee4eacb95ecb5e8a567d315db5c5eb221ff964f446edc4963c0eae477fe,d9f02d10ccf4db3d683fa9eb4f6fc3768d41c46305500c88ff2844db6f40ab1b,dd609ad820c5cfb072577c2fabd9dbc91044728d703900c8c119de9ad5b7c0fe,214ee277046c5756f12beb6edcf24f8e74b37326ff2a4b7292c569a1f22bbbc0
393f46ee49ba2be6,train,maxwell_aedt,interior,-45.513182,106.405117,8.162291,0.010197605746,0.0337181782375,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:393f46ee49ba2be6,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1564,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-11.0614059539,11.0614059539,2,393f46ee49ba2be6,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\393f46ee49ba2be6_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\393f46ee49ba2be6_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\393f46ee49ba2be6_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,64cbd9d2d62e593aed501cc35f6ebbbf432a980e4de7acef5efc1a1b5fa80a8f,7ed5c3b74dd2a5cbe2b18cf79d1dfbbfabad295c81f3b2416d818cf87a81d704,5eb54bb9349208d93dde8f51a90bdb38ebfda7d5a6534b6bc9c4d520bd04db46,6612a7ed43bb5e2d9ad94c1ecc0c7bb1f92f9c0eccdc21932efbff49cc543268
29a96f407a6f7e93,train,maxwell_aedt,interior,-15.247075,51.4153,8.818118,0.0288436246898,0.0212653527886,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:29a96f407a6f7e93,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1564,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-6.97354193661,6.97354193661,2,29a96f407a6f7e93,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\29a96f407a6f7e93_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\29a96f407a6f7e93_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\29a96f407a6f7e93_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,3ed0b04948ab70d82b56aec6de89c0b3546bac72e10f74ee7eff00cb39d44b45,318f744aeba8047f5a5517aab16583bb00c455acaeafd392c7f35c18e953c822,e9d939ca7c51a3149e42415a262dfef39e4e1539c92d4042979367a0e2c10c45,147b71a852c14637259f3e9dd39ff06e70aee4d7d51ab4bad33e51750c9a7091
0341d9e7d4bdf2a8,train,maxwell_aedt,saturation,-36.924787,31.552036,13.403719,0.0317372103281,0.0564052698002,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:0341d9e7d4bdf2a8,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1566,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-0.936913143189,0.936913143189,2,0341d9e7d4bdf2a8,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\0341d9e7d4bdf2a8_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\0341d9e7d4bdf2a8_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\0341d9e7d4bdf2a8_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,12a478d495faed2cb6d2ec01985fa509fa3ed532d770ad8f4f1e3454bc68c45b,8a7df1c7301d1e3d6af83fe3656277be57166839d9127b1f1e75451845baf233,dcec7c9ec511cf4dfb8dc86f774e22c85f292a3e051e86d3f0b97a2ab3d71c79,5340ef88aae16a7a2a67c9499f5ce0a0470c56905309fb2cfaed770266afbc77
f01244cbb210c2a7,train,maxwell_aedt,interior,-93.864891,72.461944,11.455061,-0.0157511421884,0.0448080880332,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:f01244cbb210c2a7,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1580,2,"{""errors"": [], ""solve_return"": 0, ""warnings"": []}",-1.13249115723,1.13249115723,2,f01244cbb210c2a7,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}",eesm_task9_real_baseline_20260715,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\point_exports\f01244cbb210c2a7_flux_abc.csv,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\f01244cbb210c2a7_mesh.ms,C:\Users\darsh\TAMU\EMPE_Lab\Motor_Control_NN_Pipeline\out\eesm\task9_baseline\raw\solver_evidence\f01244cbb210c2a7_convergence.conv,f1e04575c5605fb4f5aae829a4f7a7b6dcc9e818de7248b23365c786eea0d33b,30f9dea9a5182cd00766c4977a8643a1a39542a0c631de3fec9a88a74274f7b4,9fb40ffeab5c244d93cb6f3dcb33227e656bd91b95fd7b5b30c4ba9d0fafb25d,ab26aaec10765385dc7c7abe356f6d9b7ecc2f10a98b6c0aa92318fb150b1281,1047f5c5c763861030dac6cda066d514a65966422f1e5585e76d555e8c090311
