point_id,role,source,region,id_a,iq_a,if_a,lambda_d_wb,lambda_q_wb,solver_status,converged,provenance_id,project,design,setup,rotor_position_deg,mesh_elements,adaptive_passes,solver_message,torque_fem_nm,pole_pairs,qualification_purpose,raw_units
8ce30f26cb12bf4a,reference,maxwell_aedt,interior,0.0,0.0,2.0,-1.55251107375e-05,-0.0010289253088,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:field_only,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1350.0,1.0,Normal solve; ABC flux report exported,0.000267121827191,2,field_only,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}"
4a6daffdb361e67f,reference,maxwell_aedt,interior,0.0,10.0,2.0,0.0163710284665,0.0133350199102,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:q_current,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1350.0,1.0,Normal solve; ABC flux report exported,-1.14671309074,2,q_current,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}"
6839310caf7e9fe0,reference,maxwell_aedt,field_weakening,-10.0,0.0,2.0,-0.00746575131228,-0.0233767884404,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:negative_d,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1350.0,1.0,Normal solve; ABC flux report exported,0.974981760528,2,negative_d,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}"
4497542c2f774e60,reference,maxwell_aedt,boundary,-10.0,10.0,2.0,0.00476721511754,-0.00873364117343,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:combined_rated,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1350.0,1.0,Normal solve; ABC flux report exported,-0.642624492149,2,combined_rated,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}"
f79f5330cb706a39,reference,maxwell_aedt,saturation,-20.0,20.0,3.0,0.00626533078546,-0.00882261577055,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:saturation_neighborhood,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1350.0,1.0,Normal solve; ABC flux report exported,-0.88352389535,2,saturation_neighborhood,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}"
2b363a679273ac12,reference,maxwell_aedt,interior,0.0,-10.0,2.0,-0.0176567421668,-0.0166675630379,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:q_sign_negative,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1350.0,1.0,Normal solve; ABC flux report exported,-0.639820943841,2,q_sign_negative,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}"
4847c805baa35e1d,reference,maxwell_aedt,interior,10.0,0.0,2.0,0.00822655668006,0.0234515317011,converged,True,eesm_qual:EESM_2D_Qual:Setup_Qual:d_sign_positive,eesm_qual,EESM_2D_Qual,Setup_Qual,180.0,1350.0,1.0,Normal solve; ABC flux report exported,0.78302213618,2,d_sign_positive,"{""adaptive_passes"": ""count"", ""flux_d"": ""Wb"", ""flux_q"": ""Wb"", ""id"": ""A"", ""if"": ""A"", ""iq"": ""A"", ""mesh_elements"": ""count"", ""pole_pairs"": ""count"", ""rotor_position"": ""deg"", ""torque"": ""N*m""}"
